CIV_POSTAL,CIV_ID,STR_CODE,GSA_NAME
B3N 2L5,16617,724,HALIFAX
B3A 0A9,142556,16676,DARTMOUTH
B2Y 2M2,65661,6124,DARTMOUTH
B3N 2R1,18910,209,HALIFAX
B3M 2W6,15058,602,HALIFAX
B3N 3G4,82344,1063,HALIFAX
B2W 2G9,50753,6712,DARTMOUTH
B2W 2H3,52558,6180,DARTMOUTH
B2Y 2X6,57737,6212,DARTMOUTH
B2Y 3G8,53511,6278,DARTMOUTH
B2W 2E7,53518,6189,DARTMOUTH
B2X 1E8,49064,6161,DARTMOUTH
B3L 4A9,70216,636,HALIFAX
B3M 4T4,121569,15583,HALIFAX
B2X 2M1,107218,6019,DARTMOUTH
B3K 4A4,60390,559,HALIFAX
B2Y 2L4,65136,6023,DARTMOUTH
B3M 4G8,12347,1043,HALIFAX
B3M 4H6,12220,1043,HALIFAX
B3N 1R7,80676,521,HALIFAX
B2W 2K2,111597,6204,DARTMOUTH
B3A 4H7,52157,6664,DARTMOUTH
B3A 0A6,142635,16676,DARTMOUTH
,129223,464,HALIFAX
B3K 2M3,60342,272,HALIFAX
B2Y 2V1,60430,6195,DARTMOUTH
B3P 1K4,81635,395,HALIFAX
B3P 1Y1,23443,157,HALIFAX
B3A 3H1,55871,6250,DARTMOUTH
B2W 2W5,54466,6211,DARTMOUTH
B3A 3P2,54592,6126,DARTMOUTH
B3H 3N8,74314,835,HALIFAX
B3L 2T1,72614,383,HALIFAX
B2W 1E5,78672,6051,DARTMOUTH
B3J 1G3,137017,770,HALIFAX
B3S 1C5,135914,1008,HALIFAX
B3B 3Z6,47247,6006,DARTMOUTH
B2Y 2E7,60776,6500,DARTMOUTH
B3S 1E3,13661,1081,HALIFAX
B3H 2N8,73610,638,HALIFAX
B2W 0B8,54009,16611,DARTMOUTH
B3H 1R6,79668,336,HALIFAX
B2W 2X6,53463,6050,DARTMOUTH
B3H 4G7,77370,668,HALIFAX
B3N 2E8,19922,549,HALIFAX
B3M 1K2,15282,804,HALIFAX
B3N 2G7,19972,795,HALIFAX
B3L 3X6,67074,307,HALIFAX
B3L 1N9,70782,871,HALIFAX
B3M 1B3,16700,514,HALIFAX
B3M 1L6,14776,183,HALIFAX
B3M 3A5,17020,973,HALIFAX
B3L 3G9,75653,756,HALIFAX
B3L 4C6,67180,248,HALIFAX
B3L 2A1,67232,901,HALIFAX
B3L 3Y6,69459,389,HALIFAX
B3L 2M5,69498,772,HALIFAX
B3M 1B4,17346,514,HALIFAX
B3K 5H2,62074,830,HALIFAX
B2Y 3K7,54082,6123,DARTMOUTH
B3L 3T8,72543,259,HALIFAX
B3K 2A8,64140,391,HALIFAX
B3K 6R3,125006,15672,HALIFAX
B3M 1K1,16070,804,HALIFAX
B3R 1X9,87954,395,HALIFAX
B3M 4V6,138290,15584,HALIFAX
B3M 0B2,139181,15820,HALIFAX
B3N 1H5,77022,301,HALIFAX
B3B 1A7,132109,6808,DARTMOUTH
B3K 5S6,65872,1036,HALIFAX
B3L 1J6,71981,473,HALIFAX
,143060,16751,HALIFAX
B3K 1R7,66698,535,HALIFAX
B3H 3X1,77220,467,HALIFAX
B3L 3X6,67217,307,HALIFAX
B3J 1Z6,73918,59,HALIFAX
B3K 4K5,69897,663,HALIFAX
B2Y 1J2,60397,6536,DARTMOUTH
B2X 2G7,103894,6694,DARTMOUTH
B3H 3G3,74220,701,HALIFAX
B2X 2Y4,133611,6440,DARTMOUTH
B3L 1K1,71511,275,HALIFAX
B3A 1X3,57829,6525,DARTMOUTH
B3R 2J9,24315,811,HALIFAX
B3R 2G3,24583,250,HALIFAX
B3M 3N2,14961,943,HALIFAX
B3H 3A9,82517,779,HALIFAX
B3H 2N9,74350,638,HALIFAX
B2W 1X1,51700,6350,DARTMOUTH
B3K 3G1,59520,844,HALIFAX
B3H 1R4,78751,818,HALIFAX
B3R 1H3,160830,503,HALIFAX
B3R 1K3,24475,49,HALIFAX
B3K 3C5,65736,360,HALIFAX
B3L 2A4,68459,901,HALIFAX
B2X 1C1,49315,6428,DARTMOUTH
B2X 1Y6,49338,6636,DARTMOUTH
B2W 1S4,50983,6297,DARTMOUTH
B2Y 2K6,62771,6352,DARTMOUTH
B3A 4B1,56037,6484,DARTMOUTH
B3A 3A3,59635,6236,DARTMOUTH
B3R 2E1,24198,705,HALIFAX
B3K 5H2,63031,830,HALIFAX
B2Y 4B5,52582,6172,DARTMOUTH
B3S 1E1,22004,16631,HALIFAX
B2X 1P1,111272,6071,DARTMOUTH
B3H 3G5,73403,701,HALIFAX
B3L 2X6,73411,460,HALIFAX
B3L 3H3,75447,431,HALIFAX
B3N 1H4,77632,301,HALIFAX
B3H 1N9,79817,604,HALIFAX
B3N 1Z1,21038,260,HALIFAX
B2W 1C3,72843,6286,DARTMOUTH
B3J 1B4,76731,576,HALIFAX
B3S 1K4,12289,1015,HALIFAX
B2Y 3R1,64340,6533,DARTMOUTH
B2Y 2C6,61773,6304,DARTMOUTH
B3A 2T9,55990,6576,DARTMOUTH
B3K 0B1,66426,16580,HALIFAX
B3J 1Z9,73331,59,HALIFAX
B3H 1N5,80850,687,HALIFAX
B3N 3G5,81847,1071,HALIFAX
B3N 2J2,17833,715,HALIFAX
B3K 2G8,62650,200,HALIFAX
B3K 3L2,58192,501,HALIFAX
B3L 2A9,68165,63,HALIFAX
B2W 1Y9,51566,6631,DARTMOUTH
B2W 2G1,51585,6183,DARTMOUTH
B2Y 4L6,59812,6584,DARTMOUTH
B3P 0C3,144438,16809,HALIFAX
B2W 0G4,141341,16665,DARTMOUTH
B3A 2M3,53490,6246,DARTMOUTH
B2W 0B9,53547,16611,DARTMOUTH
B2W 4H7,55000,6557,DARTMOUTH
B2W 4C6,56426,6622,DARTMOUTH
B3M 3S2,13449,898,HALIFAX
B3R 1K3,24449,49,HALIFAX
B3M 3H2,9228,529,HALIFAX
B3K 1T2,65743,105,HALIFAX
B3S 0H4,161489,17049,HALIFAX
B2X 3S6,106930,6688,DARTMOUTH
B3M 4V9,121640,15686,HALIFAX
B3K 4V7,69943,413,HALIFAX
B3L 3X6,67390,307,HALIFAX
B3M 3B6,10664,257,HALIFAX
B3L 4N2,74872,675,HALIFAX
B3N 3C3,79146,1018,HALIFAX
B3S 1E4,14198,1084,HALIFAX
B3S 1E3,13595,1093,HALIFAX
B3M 2P6,13256,468,HALIFAX
B2W 0G4,141345,16665,DARTMOUTH
B3N 2J9,19659,715,HALIFAX
B3J 2H8,75230,673,HALIFAX
B2W 6P1,123756,15544,DARTMOUTH
B3N 2P6,17184,209,HALIFAX
B3H 1J9,79556,419,HALIFAX
B2W 4B3,112576,6396,DARTMOUTH
B2X 1K7,111337,6100,DARTMOUTH
B3P 0C2,144430,16809,HALIFAX
B3A 1T2,52432,6725,DARTMOUTH
B3A 1J2,52318,6711,DARTMOUTH
B3K 3H2,61723,834,HALIFAX
B3M 2S9,8844,440,HALIFAX
B3S 1K4,12645,1015,HALIFAX
B2Y 3R1,64378,6533,DARTMOUTH
B3K 5X2,128925,50,HALIFAX
B3K 3S4,142071,223,HALIFAX
B3A 3A3,59585,6236,DARTMOUTH
B3M 1N3,13441,631,HALIFAX
B3R 2H7,87299,975,HALIFAX
B3K 4Y2,64017,657,HALIFAX
B2X 1H3,48639,6332,DARTMOUTH
B3A 3W4,51506,6062,DARTMOUTH
B3R 1B4,25558,628,HALIFAX
B3R 1B4,25564,628,HALIFAX
B3P 1E8,83424,819,HALIFAX
B3P 2H3,85230,609,HALIFAX
B2Y 2W1,62042,6105,DARTMOUTH
B3H 1J2,81722,77,HALIFAX
B3L 1G8,73183,18,HALIFAX
B3K 1C7,69438,235,HALIFAX
B3H 2X6,82567,817,HALIFAX
B2W 1T7,55133,6145,DARTMOUTH
B3K 3N6,58692,13,HALIFAX
B2W 1B8,73355,6488,DARTMOUTH
B3K 3A9,70431,360,HALIFAX
B3H 4G9,77367,659,HALIFAX
B3N 3L8,124166,1090,HALIFAX
B3R 1X3,24975,395,HALIFAX
B3R 1X5,25087,395,HALIFAX
B3H 3Z4,78129,619,HALIFAX
B3H 2K6,76064,899,HALIFAX
B3N 2C8,15883,46,HALIFAX
B3A 2T2,56012,6667,DARTMOUTH
B2Y 1M2,57532,6543,DARTMOUTH
,142292,16697,DARTMOUTH
B2Y 1K1,59373,6536,DARTMOUTH
B3H 1X7,77797,197,HALIFAX
B3P 2T7,123234,15497,HALIFAX
B3M 1W8,10205,650,HALIFAX
B2Y 1N7,52344,6543,DARTMOUTH
B3A 4H7,135927,6664,DARTMOUTH
B3J 3Z6,73634,140,HALIFAX
B3L 2Z6,72472,204,HALIFAX
B3K 2B9,63526,488,HALIFAX
B2W 6J2,62916,6587,DARTMOUTH
B3A 4A2,146487,6369,DARTMOUTH
B3N 2V7,16735,761,HALIFAX
B3M 3A6,16971,973,HALIFAX
B3N 2E4,19552,549,HALIFAX
B3N 1Z1,21093,260,HALIFAX
B3M 4T5,121808,15583,HALIFAX
B2W 2H9,112783,6412,DARTMOUTH
B3R 1G7,24661,749,HALIFAX
B2W 1V2,55281,6010,DARTMOUTH
B3K 4Y4,63646,657,HALIFAX
B2W 0E8,140562,16477,DARTMOUTH
B2W 6R7,133317,16199,DARTMOUTH
B2W 4G5,55494,6446,DARTMOUTH
B3A 3M7,54293,6586,DARTMOUTH
B2Y 4E3,57517,6076,DARTMOUTH
B3A 3G3,56183,6327,DARTMOUTH
B2Y 2Z1,56394,6305,DARTMOUTH
B3R 2N2,128993,15710,HALIFAX
B3A 1T7,58673,6678,DARTMOUTH
B3H 3J2,75825,284,HALIFAX
B3L 2E5,74216,575,HALIFAX
B3L 1C2,76345,675,HALIFAX
B3L 1J9,72611,473,HALIFAX
B3P 1Z2,23417,613,HALIFAX
B3N 1S5,127737,622,HALIFAX
B3N 3E3,79183,1018,HALIFAX
B3R 1B1,25620,166,HALIFAX
B2W 6S1,141287,16240,DARTMOUTH
B3H 3K6,75579,393,HALIFAX
B3L 3E5,74787,674,HALIFAX
B2W 6L2,126867,15530,DARTMOUTH
B3B 1E6,47484,6462,DARTMOUTH
B3N 1X4,20975,707,HALIFAX
B3M 4T7,139229,15584,HALIFAX
B3B 1A1,132239,6545,DARTMOUTH
B3L 4S8,67685,686,HALIFAX
B3M 1M5,15460,326,HALIFAX
B2X 2X3,50507,6036,DARTMOUTH
B2W 1Y6,51586,6569,DARTMOUTH
B3H 1E4,82198,377,HALIFAX
B2X 2N2,106097,6052,DARTMOUTH
B2W 2J1,113000,6412,DARTMOUTH
B3N 3J3,124169,1090,HALIFAX
B2X 3T6,123641,6394,DARTMOUTH
B3A 1H3,54544,6711,DARTMOUTH
B3A 2J7,50208,6528,DARTMOUTH
B3P 0A6,139884,16535,HALIFAX
B3M 3W6,12631,898,HALIFAX
B3M 1N3,13530,631,HALIFAX
B3M 1A3,14592,514,HALIFAX
B2Y 2K4,64064,6544,DARTMOUTH
B3R 1H9,87445,127,HALIFAX
B3P 1R6,82245,627,HALIFAX
B2Y 3C6,56878,6372,DARTMOUTH
B2X 2G8,103924,6694,DARTMOUTH
B3A 3L1,52025,6455,DARTMOUTH
,146973,6457,DARTMOUTH
B3M 1A5,15384,514,HALIFAX
B3N 2E4,19767,549,HALIFAX
B3M 1G9,17836,24,HALIFAX
B3K 3C7,65327,360,HALIFAX
B2X 3S8,107844,6029,DARTMOUTH
B3M 2C8,9042,236,HALIFAX
B3A 0A8,142597,16676,DARTMOUTH
B3S 0C5,142854,16601,HALIFAX
B2Y 3V5,61109,6573,DARTMOUTH
B3R 2C3,24067,289,HALIFAX
B3B 1N6,47547,6336,DARTMOUTH
B3K 3Z7,60822,475,HALIFAX
B3B 1A2,132176,6545,DARTMOUTH
B2W 5Y2,132431,6149,DARTMOUTH
B3A 3B7,58694,6340,DARTMOUTH
B3P 2S5,86253,15254,HALIFAX
B3R 1R6,86314,382,HALIFAX
B3M 3B4,9875,256,HALIFAX
B3H 4B6,76725,71,HALIFAX
B3L 2T2,73967,619,HALIFAX
B3N 3B3,20342,1023,HALIFAX
B2Y 2L3,65278,6023,DARTMOUTH
B3L 2Y2,75080,293,HALIFAX
B3N 1G6,79379,281,HALIFAX
B3L 1Y2,68186,487,HALIFAX
B3M 2M5,14287,112,HALIFAX
B2W 2L7,110752,6708,DARTMOUTH
B2Y 3T6,61656,6199,DARTMOUTH
B3N 2R1,18750,209,HALIFAX
B3N 1R7,139047,521,HALIFAX
B3A 2G7,51113,6386,DARTMOUTH
B2X 1Y3,49086,6700,DARTMOUTH
B3L 1N8,143499,479,HALIFAX
B2X 1Z7,48495,6193,DARTMOUTH
B2Y 3G1,54581,6162,DARTMOUTH
B3L 3H2,75239,641,HALIFAX
B3M 0C1,15614,16587,HALIFAX
B2W 5A8,113225,6160,DARTMOUTH
B3P 2E5,81845,694,HALIFAX
B2X 2S3,104548,6159,DARTMOUTH
B3M 3B6,10396,257,HALIFAX
B3M 3B6,10496,257,HALIFAX
B3P 2N4,83789,935,HALIFAX
B3P 1Y9,127672,645,HALIFAX
B3L 4B2,70756,536,HALIFAX
B3P 2L5,82690,1,HALIFAX
B2Y 1K8,60592,6536,DARTMOUTH
B2W 6R7,133314,16199,DARTMOUTH
B2W 6R7,133310,16199,DARTMOUTH
B3H 2W9,78391,767,HALIFAX
B3N 1W3,79962,354,HALIFAX
B3M 3K6,17841,373,HALIFAX
B3M 4B5,8866,228,HALIFAX
B3K 2R2,58805,349,HALIFAX
B3S 1G5,11232,1141,HALIFAX
B3M 4R4,127619,15470,HALIFAX
B3K 6R6,125221,555,HALIFAX
B3N 1V9,81352,866,HALIFAX
B3P 1E8,83314,819,HALIFAX
B3K 5G3,65210,877,HALIFAX
B3M 4V7,121548,15685,HALIFAX
B3P 2J6,82572,158,HALIFAX
B3P 1R9,84076,895,HALIFAX
B3H 1P2,80477,604,HALIFAX
B3L 2G6,73113,580,HALIFAX
B3L 1G8,73137,18,HALIFAX
B2W 3G8,52126,6168,DARTMOUTH
B3M 2V8,14609,651,HALIFAX
B3M 4T7,139232,15584,HALIFAX
B3K 1V8,65915,84,HALIFAX
B3R 1R2,124785,613,HALIFAX
B3M 2P7,13606,468,HALIFAX
B3R 2B8,25279,452,HALIFAX
B3L 1K9,71808,169,HALIFAX
B3L 4N3,71817,344,HALIFAX
B3L 3Y1,67225,728,HALIFAX
B3K 1L3,69428,165,HALIFAX
B3L 1R7,69467,794,HALIFAX
B3L 3N9,69496,207,HALIFAX
B3M 4C1,10944,980,HALIFAX
B2Y 3L9,60479,6425,DARTMOUTH
B3K 1E4,71198,235,HALIFAX
B3M 2X5,15946,358,HALIFAX
B3M 4S6,8400,1074,HALIFAX
B3S 1C9,17894,1008,HALIFAX
B3M 1X1,10379,650,HALIFAX
B3L 1Z5,68484,211,HALIFAX
B3S 1A2,147996,1008,HALIFAX
B3M 3S8,12529,865,HALIFAX
,148747,1047,HALIFAX
B2W 0J6,148761,16867,DARTMOUTH
B3H 1H1,80847,48,HALIFAX
B3N 2Z8,21277,136,HALIFAX
B2X 2X3,50495,6036,DARTMOUTH
B3A 3B4,58579,6090,DARTMOUTH
B2W 2T4,57360,6208,DARTMOUTH
B3A 1R7,54696,6201,DARTMOUTH
B3H 2N1,74525,757,HALIFAX
B2W 2V7,54810,6112,DARTMOUTH
B3P 1W7,84057,432,HALIFAX
B3M 2X6,16040,225,HALIFAX
B2W 0B1,138416,16477,DARTMOUTH
B3K 4K9,68587,241,HALIFAX
B3K 1L9,68594,871,HALIFAX
B3L 3M1,65300,180,HALIFAX
B3N 3A4,19747,979,HALIFAX
B3S 1K9,11735,15510,HALIFAX
B3K 4S8,61683,701,HALIFAX
B2Y 3X1,60085,6131,DARTMOUTH
B3L 1J4,75741,632,HALIFAX
B3L 3H4,75899,431,HALIFAX
B3A 4M2,49743,6219,DARTMOUTH
B3N 3J5,78947,1010,HALIFAX
B2Y 2J6,62763,6237,DARTMOUTH
B3R 2N6,128881,15831,HALIFAX
B3S 1H6,14094,1144,HALIFAX
B3S 1G2,13943,1087,HALIFAX
B2Y 4B5,52395,6172,DARTMOUTH
B3S 1C6,20448,1080,HALIFAX
B2W 6J2,62643,6323,DARTMOUTH
B3R 1T5,23689,247,HALIFAX
B2W 2A3,49925,6568,DARTMOUTH
B3N 2N9,18592,7,HALIFAX
B3L 1P4,69734,593,HALIFAX
B3S 1C5,20181,1008,HALIFAX
B2Y 3K8,54202,6123,DARTMOUTH
B3L 1C7,76802,675,HALIFAX
B2W 6K3,62454,6207,DARTMOUTH
B3M 2X4,16098,358,HALIFAX
B3S 1E3,13623,1081,HALIFAX
B3N 0B9,146429,16880,HALIFAX
B3M 2N1,13394,470,HALIFAX
B3N 2J7,19679,715,HALIFAX
B3H 1H9,82470,986,HALIFAX
B3M 1N9,12765,65,HALIFAX
B3P 2J1,85503,444,HALIFAX
B3N 2H2,18593,162,HALIFAX
B2X 2B1,48174,6282,DARTMOUTH
B2Y 3R1,64047,6533,DARTMOUTH
B2Y 3M8,63004,6482,DARTMOUTH
B3M 4W3,128764,15688,HALIFAX
B3H 2A7,78596,191,HALIFAX
B3H 2V8,81518,900,HALIFAX
B3P 2E5,81929,694,HALIFAX
B3M 4J3,13442,1055,HALIFAX
B3P 1M9,83801,539,HALIFAX
B3M 4R4,127620,15470,HALIFAX
B3K 2Z6,65801,140,HALIFAX
B3L 1Z5,68827,211,HALIFAX
B3K 1M2,68952,871,HALIFAX
B3K 1B1,69107,214,HALIFAX
B3M 3P3,13360,827,HALIFAX
B2X 1Z1,48849,6636,DARTMOUTH
B2W 4M8,56978,6320,DARTMOUTH
B3L 4B8,71921,45,HALIFAX
B3L 1K4,71984,275,HALIFAX
B3L 1J7,72025,473,HALIFAX
B3N 2G4,19000,795,HALIFAX
B3N 2H5,19118,162,HALIFAX
B3L 3Y3,66272,728,HALIFAX
B3N 2K6,17798,337,HALIFAX
B3A 2J1,50334,6095,DARTMOUTH
B3A 4M3,50441,6642,DARTMOUTH
B2W 5A8,113178,6160,DARTMOUTH
B3S 1E4,14223,1084,HALIFAX
B3A 4L3,49412,6169,DARTMOUTH
B2W 1Z5,54558,6531,DARTMOUTH
B3M 3L3,16220,777,HALIFAX
B2W 2R8,52263,6715,DARTMOUTH
B3N 3C3,79114,1018,HALIFAX
B3N 1B1,80677,883,HALIFAX
B3N 2P8,18057,209,HALIFAX
B3K 4L7,61655,716,HALIFAX
B3M 1L5,14369,183,HALIFAX
B3A 3R2,55962,6166,DARTMOUTH
B3H 2E9,76218,433,HALIFAX
B3L 3S3,67907,350,HALIFAX
B3L 1K4,72006,275,HALIFAX
B3R 1H8,87599,127,HALIFAX
B3H 3Y4,80948,693,HALIFAX
B3P 1H3,135056,51,HALIFAX
B3M 0B5,8199,16579,HALIFAX
B3M 2K2,10409,69,HALIFAX
B2X 2W1,108809,6074,DARTMOUTH
B3K 5R2,66551,1020,HALIFAX
B3K 5R2,66592,1020,HALIFAX
B3S 1J1,139530,1082,HALIFAX
B3K 2E1,63558,776,HALIFAX
B3N 1E4,78667,554,HALIFAX
B3H 3J3,75978,284,HALIFAX
B3H 4B8,76035,71,HALIFAX
B3L 1S8,71486,838,HALIFAX
B3L 4B1,69264,16588,HALIFAX
B3N 3K2,124688,15779,HALIFAX
B3S 1K4,12480,1015,HALIFAX
B3K 3N8,138497,13,HALIFAX
B2Y 3B3,57016,6101,DARTMOUTH
B3N 2P9,18508,209,HALIFAX
B3K 4V6,70628,413,HALIFAX
B2W 6R3,133267,15544,DARTMOUTH
B3A 2T4,57094,6576,DARTMOUTH
B2W 0C5,54566,16610,DARTMOUTH
B2W 0E8,140559,16477,DARTMOUTH
B3H 3B4,82969,335,HALIFAX
B3M 3P8,8116,440,HALIFAX
B3B 1E8,48335,6290,DARTMOUTH
B3K 1K1,66734,165,HALIFAX
B3K 5K4,57980,152,HALIFAX
B2W 4E9,57443,6557,DARTMOUTH
B3L 1W7,71307,283,HALIFAX
B3K 4K6,68154,430,HALIFAX
B3L 3A6,70319,204,HALIFAX
B3M 2R5,15313,82,HALIFAX
B2W 1B7,73144,6252,DARTMOUTH
B3H 3H7,77212,284,HALIFAX
B3L 1N8,74222,479,HALIFAX
B3R 1R7,144551,1073,HALIFAX
B3H 3Y1,81172,66,HALIFAX
B3P 1W8,83831,432,HALIFAX
B3H 3L7,81387,76,HALIFAX
B3M 1W4,11422,110,HALIFAX
B2W 6M7,123717,15644,DARTMOUTH
B2W 6R6,133287,15544,DARTMOUTH
B3K 3V7,66279,338,HALIFAX
B3R 2E1,24182,705,HALIFAX
B3N 1E6,79064,472,HALIFAX
B3L 2H3,72948,315,HALIFAX
B3P 2N9,83921,936,HALIFAX
B3R 2N6,128876,15831,HALIFAX
B3N 1E3,78908,554,HALIFAX
B2Y 4C6,56568,6702,DARTMOUTH
B2W 2T6,55344,6018,DARTMOUTH
B3L 3C1,75155,586,HALIFAX
B3N 2H5,19014,162,HALIFAX
B3M 1J6,14668,892,HALIFAX
B3H 1N3,80159,78,HALIFAX
B2Y 1X1,55579,6662,DARTMOUTH
B3J 1Y2,76711,59,HALIFAX
B3M 1L9,15183,183,HALIFAX
B3A 2P9,50921,6321,DARTMOUTH
B3A 3M1,52657,6645,DARTMOUTH
B3M 3M9,15347,934,HALIFAX
B3N 2P6,17516,209,HALIFAX
B3N 2H9,20014,162,HALIFAX
B3P 2S1,85947,1140,HALIFAX
B2Y 1Y1,53609,6043,DARTMOUTH
B3A 2V9,54994,6653,DARTMOUTH
B2W 6A1,59819,6507,DARTMOUTH
B2W 6A1,59832,6551,DARTMOUTH
B2Y 3N1,62334,6306,DARTMOUTH
B2Y 3N2,62353,6306,DARTMOUTH
B3K 5E7,67546,877,HALIFAX
B3L 2A3,69186,901,HALIFAX
B3L 1Y7,72304,640,HALIFAX
B3R 1B6,87982,330,HALIFAX
B3M 1L7,14695,183,HALIFAX
B3H 2E5,75798,433,HALIFAX
B3H 1K3,79926,419,HALIFAX
B3K 4Y6,62141,396,HALIFAX
B2W 6E7,64076,6624,DARTMOUTH
B3L 3W5,66123,561,HALIFAX
B3K 1J2,69172,859,HALIFAX
B2W 1S5,51617,6297,DARTMOUTH
B2W 1P7,55036,6614,DARTMOUTH
B3P 2R2,83473,839,HALIFAX
B3L 3T4,73202,699,HALIFAX
B2Y 2W6,58671,6525,DARTMOUTH
B3A 1V9,55303,6678,DARTMOUTH
B3H 4C3,79561,812,HALIFAX
B3K 3B9,135101,360,HALIFAX
B3A 2L8,54122,6491,DARTMOUTH
B2W 4H1,56950,6042,DARTMOUTH
B3M 4Y4,123562,15705,HALIFAX
B3M 3V4,12786,984,HALIFAX
B3M 3Y4,11248,1005,HALIFAX
B3M 3X7,11299,1004,HALIFAX
B3K 3A7,66264,885,HALIFAX
B3M 1L5,14188,183,HALIFAX
B3P 2T7,123233,15497,HALIFAX
B2Y 2H7,64275,16630,DARTMOUTH
B3R 2M2,24782,1012,HALIFAX
B3L 4H2,71790,464,HALIFAX
B3L 2B6,69499,63,HALIFAX
B3M 4V9,121603,15686,HALIFAX
B3H 3W9,77806,467,HALIFAX
B3P 2J9,82390,694,HALIFAX
B2W 2E3,115889,6472,DARTMOUTH
B3K 3C3,67047,360,HALIFAX
B3R 1T4,23705,247,HALIFAX
B3P 2C3,83778,513,HALIFAX
B2Y 4C8,58860,6044,DARTMOUTH
B2W 2P8,56423,6380,DARTMOUTH
B2Y 2X5,57965,6202,DARTMOUTH
B3A 1E7,58649,6711,DARTMOUTH
B3A 3A7,58748,6176,DARTMOUTH
B3A 3P4,53821,6126,DARTMOUTH
B3L 2G6,73132,580,HALIFAX
B2W 1S2,56533,6114,DARTMOUTH
B2W 2C4,56600,6644,DARTMOUTH
B3A 3Y3,53994,6009,DARTMOUTH
B3K 3L4,56770,447,HALIFAX
B3H 4E5,77391,106,HALIFAX
B3L 3T5,73745,259,HALIFAX
B2Y 2X9,59147,6654,DARTMOUTH
B3H 1J2,81820,77,HALIFAX
B2W 1X1,52002,6350,DARTMOUTH
B2X 1H7,48744,6362,DARTMOUTH
B3A 1M2,59288,6723,DARTMOUTH
B3A 1C3,60909,6231,DARTMOUTH
B2Y 2L6,65746,6170,DARTMOUTH
B3P 1E4,82149,195,HALIFAX
B3S 1N3,10381,1082,HALIFAX
B2X 2S9,104199,6457,DARTMOUTH
B3H 3J6,78892,393,HALIFAX
B3L 2T3,73658,619,HALIFAX
B3N 3M1,129601,565,HALIFAX
B3J 3P1,76270,59,HALIFAX
B3J 1B3,76317,576,HALIFAX
B3L 2N8,67113,282,HALIFAX
B2X 1J5,48686,6554,DARTMOUTH
B2Y 3H3,52001,6376,DARTMOUTH
B3M 3M3,13571,161,HALIFAX
B3M 1M6,13270,341,HALIFAX
B3P 2T7,123238,15497,HALIFAX
B3R 2E3,24266,53,HALIFAX
B3N 3E2,124713,1065,HALIFAX
B3L 1L6,72563,169,HALIFAX
B3L 3E8,76050,103,HALIFAX
B2X 3T7,123649,6394,DARTMOUTH
B3B 1A6,49748,6545,DARTMOUTH
B3K 3A7,66041,885,HALIFAX
B3K 3V7,66214,338,HALIFAX
B3L 2Y2,74315,293,HALIFAX
B2X 2J8,108423,6579,DARTMOUTH
B3L 1X2,68492,495,HALIFAX
B3N 3C6,79449,1018,HALIFAX
B3M 1K5,13704,792,HALIFAX
B3S 1E4,14032,1084,HALIFAX
B2W 0E6,139373,16478,DARTMOUTH
B3H 1M2,78815,763,HALIFAX
B3M 2B2,9432,855,HALIFAX
B2Y 3C7,142642,6347,DARTMOUTH
B3M 2B9,9998,355,HALIFAX
B2Y 2B9,62002,6143,DARTMOUTH
B3P 1P6,83734,858,HALIFAX
B3L 1J9,72435,473,HALIFAX
B3S 1E7,13707,1085,HALIFAX
B3H 3Y3,80369,66,HALIFAX
B2X 1N4,110873,6137,DARTMOUTH
B3L 3X3,68716,711,HALIFAX
B3P 0C2,144429,16809,HALIFAX
B3M 2Y6,14443,245,HALIFAX
B3S 1G5,11144,1141,HALIFAX
B3H 2B4,78368,841,HALIFAX
B3L 3G5,74697,509,HALIFAX
B3L 1K8,72081,169,HALIFAX
B3L 2M7,67894,718,HALIFAX
B3L 1K4,72147,275,HALIFAX
B2Y 1P1,57779,6166,DARTMOUTH
B3A 2P2,51344,6563,DARTMOUTH
B2X 1W1,50025,6241,DARTMOUTH
B2X 2X4,50670,6036,DARTMOUTH
B3A 3Y7,51154,6009,DARTMOUTH
B2X 3M9,49590,6079,DARTMOUTH
B3M 2X5,16076,358,HALIFAX
B3K 2E1,63529,776,HALIFAX
B3P 2C2,83712,513,HALIFAX
B3R 1R5,142352,382,HALIFAX
B3M 1R9,10619,16572,HALIFAX
B3M 1L2,12970,740,HALIFAX
B2W 1E5,140664,6051,DARTMOUTH
B3A 3Y4,53769,6009,DARTMOUTH
B3M 1T1,11872,319,HALIFAX
B3M 2P7,13538,468,HALIFAX
B2X 2Y4,133612,6440,DARTMOUTH
B2W 3L7,112358,6293,DARTMOUTH
B2W 0H6,146310,16801,DARTMOUTH
B2Y 1M5,55745,6543,DARTMOUTH
B3M 2Z3,16759,930,HALIFAX
B2X 1V1,50829,6371,DARTMOUTH
B3M 1J6,14744,892,HALIFAX
B3K 2B3,63860,437,HALIFAX
B3A 1P9,56443,6098,DARTMOUTH
B3P 2L4,83008,1,HALIFAX
B2W 4C2,56512,6715,DARTMOUTH
B3P 1W8,83880,432,HALIFAX
B3N 2G1,18741,795,HALIFAX
B3N 2H5,18793,162,HALIFAX
B3A 1G8,55245,6711,DARTMOUTH
B2W 2Z5,55263,6681,DARTMOUTH
B2W 6A1,60785,6514,DARTMOUTH
B3P 1J9,84052,179,HALIFAX
B3N 2J6,19195,715,HALIFAX
B2Y 3X2,60549,6131,DARTMOUTH
